time,regime
100.64,instability
100.66,instability
100.68,instability
100.7,instability
100.72,instability
100.74,instability
100.76,instability
100.78,instability
100.8,instability
100.82,instability
100.84,instability
100.86,instability
100.88,instability
100.9,instability
100.92,instability
100.94,instability
100.96,instability
100.98,instability
101.0,instability
101.02,instability
101.04,instability
101.06,instability
101.08,instability
101.1,instability
101.12,instability
101.14,instability
101.16,instability
101.18,instability
101.2,instability
101.22,instability
101.24,instability
101.26,instability
101.28,instability
101.3,instability
101.32,instability
101.34,instability
101.36,instability
101.38,instability
101.4,instability
101.42,instability
101.44,instability
101.46,instability
101.48,instability
101.5,instability
101.52,instability
101.54,instability
101.56,instability
101.58,instability
101.6,instability
101.62,instability
101.64,instability
101.66,instability
101.68,instability
101.7,instability
101.72,instability
101.74,instability
101.76,instability
101.78,instability
101.8,instability
101.82,instability
101.84,instability
101.86,instability
101.88,instability
101.9,instability
101.92,instability
101.94,instability
101.96,instability
101.98,instability
102.0,instability
102.02,instability
102.04,instability
102.06,instability
102.08,instability
102.1,instability
102.12,instability
102.14,instability
102.16,instability
102.18,instability
102.2,instability
102.22,instability
102.24,instability
102.26,instability
102.28,instability
102.3,instability
102.32,instability
102.34,instability
102.36,instability
102.38,instability
102.4,instability
102.42,instability
102.44,instability
102.46,instability
102.48,instability
102.5,instability
102.52,instability
102.54,instability
102.56,instability
102.58,instability
102.6,instability
102.62,instability
102.64,instability
102.66,instability
102.68,instability
102.7,instability
102.72,instability
102.74,instability
102.76,instability
102.78,instability
102.8,instability
102.82,instability
102.84,instability
102.86,instability
102.88,instability
102.9,instability
102.92,instability
102.94,instability
102.96,instability
102.98,instability
103.0,instability
103.02,instability
103.04,instability
103.06,instability
103.08,instability
103.1,instability
103.12,instability
103.14,instability
103.16,instability
103.18,instability
103.2,instability
103.22,instability
103.24,instability
103.26,instability
103.28,instability
103.3,instability
103.32,instability
103.34,instability
103.36,instability
103.38,instability
103.4,instability
103.42,instability
103.44,instability
103.46,instability
103.48,instability
103.5,instability
103.52,instability
103.54,instability
103.56,instability
103.58,instability
103.6,instability
103.62,instability
103.64,instability
103.66,instability
103.68,instability
103.7,instability
103.72,instability
103.74,instability
103.76,instability
103.78,instability
103.8,instability
103.82,instability
103.84,instability
103.86,instability
103.88,instability
103.9,instability
103.92,instability
103.94,instability
103.96,instability
103.98,instability
104.0,instability
104.02,instability
104.04,instability
104.06,instability
104.08,instability
104.1,instability
104.12,instability
104.14,instability
104.16,instability
104.18,instability
104.2,instability
104.22,instability
104.24,instability
104.26,instability
104.28,instability
104.3,instability
104.32,instability
104.34,instability
104.36,instability
104.38,instability
104.4,instability
104.42,instability
104.44,instability
104.46,instability
104.48,instability
104.5,instability
104.52,instability
104.54,instability
104.56,instability
104.58,instability
104.6,instability
104.62,instability
104.64,instability
104.66,instability
104.68,instability
104.7,instability
104.72,instability
104.74,instability
104.76,instability
104.78,instability
104.8,instability
104.82,instability
104.84,instability
104.86,instability
104.88,instability
104.9,instability
104.92,instability
104.94,instability
104.96,instability
104.98,instability
105.0,instability
105.02,instability
105.04,instability
105.06,instability
105.08,instability
105.1,instability
105.12,instability
105.14,instability
105.16,instability
105.18,instability
105.2,instability
105.22,instability
105.24,instability
105.26,instability
105.28,instability
105.3,instability
105.32,instability
105.34,instability
105.36,instability
105.38,instability
105.4,instability
105.42,instability
105.44,instability
105.46,instability
105.48,instability
105.5,instability
105.52,instability
105.54,instability
105.56,instability
105.58,instability
105.6,instability
105.62,instability
105.64,instability
105.66,instability
105.68,instability
105.7,instability
105.72,instability
105.74,instability
105.76,instability
105.78,instability
105.8,instability
105.82,instability
105.84,instability
105.86,instability
105.88,instability
105.9,instability
105.92,instability
105.94,instability
105.96,instability
105.98,instability
106.0,instability
106.02,instability
106.04,instability
106.06,instability
106.08,instability
106.1,instability
106.12,instability
106.14,instability
106.16,instability
106.18,instability
106.2,instability
106.22,instability
106.24,instability
106.26,instability
106.28,instability
106.3,instability
106.32,instability
106.34,instability
106.36,instability
106.38,instability
106.4,instability
106.42,instability
106.44,instability
106.46,instability
106.48,instability
106.5,instability
106.52,instability
106.54,instability
106.56,instability
106.58,instability
106.6,instability
106.62,instability
106.64,instability
106.66,instability
106.68,instability
106.7,instability
106.72,instability
106.74,instability
106.76,instability
106.78,instability
106.8,instability
106.82,instability
106.84,instability
106.86,instability
106.88,instability
106.9,instability
106.92,instability
106.94,instability
106.96,instability
106.98,instability
107.0,instability
107.02,instability
107.04,instability
107.06,instability
107.08,instability
107.1,instability
107.12,instability
107.14,instability
107.16,instability
107.18,instability
107.2,instability
107.22,instability
107.24,instability
107.26,instability
107.28,instability
107.3,instability
107.32,instability
107.34,instability
107.36,instability
107.38,instability
107.4,instability
107.42,instability
107.44,instability
107.46,instability
107.48,instability
107.5,instability
107.52,instability
107.54,instability
107.56,instability
107.58,instability
107.6,instability
107.62,instability
107.64,instability
107.66,instability
107.68,instability
107.7,instability
107.72,instability
107.74,instability
107.76,instability
107.78,instability
107.8,instability
107.82,instability
107.84,instability
107.86,instability
107.88,instability
107.9,instability
107.92,instability
107.94,instability
107.96,instability
107.98,instability
108.0,instability
108.02,instability
108.04,instability
108.06,instability
108.08,instability
108.1,instability
108.12,instability
108.14,instability
108.16,instability
108.18,instability
108.2,instability
108.22,instability
108.24,instability
108.26,instability
108.28,instability
108.3,instability
108.32,instability
108.34,instability
108.36,instability
108.38,instability
108.4,instability
108.42,instability
108.44,instability
108.46,instability
108.48,instability
108.5,instability
108.52,instability
108.54,instability
108.56,instability
108.58,instability
108.6,instability
108.62,instability
108.64,instability
108.66,instability
108.68,instability
108.7,instability
108.72,instability
108.74,instability
108.76,instability
108.78,instability
108.8,instability
108.82,instability
108.84,instability
108.86,instability
108.88,instability
108.9,instability
108.92,instability
108.94,instability
108.96,instability
108.98,instability
109.0,instability
109.02,instability
109.04,instability
109.06,instability
109.08,instability
109.1,instability
109.12,instability
109.14,instability
109.16,instability
109.18,instability
109.2,instability
109.22,instability
109.24,instability
109.26,instability
109.28,instability
109.3,instability
109.32,instability
109.34,instability
109.36,instability
109.38,instability
109.4,instability
109.42,instability
109.44,instability
109.46,instability
109.48,instability
109.5,instability
109.52,instability
109.54,instability
109.56,instability
109.58,instability
109.6,instability
109.62,instability
109.64,instability
109.66,instability
109.68,instability
109.7,instability
109.72,instability
109.74,instability
109.76,instability
109.78,instability
109.8,instability
109.82,instability
109.84,instability
109.86,instability
109.88,instability
109.9,instability
109.92,instability
109.94,instability
109.96,instability
109.98,instability
110.0,instability
110.02,instability
110.04,instability
110.06,instability
110.08,instability
110.1,instability
110.12,instability
110.14,instability
110.16,instability
110.18,instability
110.2,instability
110.22,instability
110.24,instability
110.26,instability
110.28,instability
110.3,instability
110.32,instability
110.34,instability
110.36,instability
110.38,instability
110.4,instability
110.42,instability
110.44,instability
110.46,instability
110.48,instability
110.5,instability
110.52,instability
110.54,instability
110.56,instability
110.58,instability
110.6,instability
110.62,instability
110.64,instability
110.66,instability
110.68,instability
110.7,instability
110.72,instability
110.74,instability
110.76,instability
110.78,instability
110.8,instability
110.82,instability
110.84,instability
110.86,instability
110.88,instability
110.9,instability
110.92,instability
110.94,instability
110.96,instability
110.98,instability
111.0,instability
111.02,instability
111.04,instability
111.06,instability
111.08,instability
111.1,instability
111.12,instability
111.14,instability
111.16,instability
111.18,instability
111.2,instability
111.22,instability
111.24,instability
111.26,instability
111.28,instability
111.3,instability
111.32,instability
111.34,instability
111.36,instability
111.38,instability
111.4,instability
111.42,instability
111.44,instability
111.46,instability
111.48,instability
111.5,instability
111.52,instability
111.54,instability
111.56,instability
111.58,instability
111.6,instability
111.62,instability
111.64,instability
111.66,instability
111.68,instability
111.7,instability
111.72,instability
111.74,instability
111.76,instability
111.78,instability
111.8,instability
111.82,instability
111.84,instability
111.86,instability
111.88,instability
111.9,instability
111.92,instability
111.94,instability
111.96,instability
111.98,instability
112.0,instability
112.02,instability
112.04,instability
112.06,instability
112.08,instability
112.1,instability
112.12,instability
112.14,instability
112.16,instability
112.18,instability
112.2,instability
112.22,instability
112.24,instability
112.26,instability
112.28,instability
112.3,instability
112.32,instability
112.34,instability
112.36,instability
112.38,instability
112.4,instability
112.42,instability
112.44,instability
112.46,instability
112.48,instability
112.5,instability
112.52,instability
112.54,instability
112.56,instability
112.58,instability
112.6,instability
112.62,instability
112.64,instability
112.66,instability
112.68,instability
112.7,instability
112.72,instability
112.74,instability
112.76,instability
112.78,instability
112.8,instability
112.82,instability
112.84,instability
112.86,instability
112.88,instability
112.9,instability
112.92,instability
112.94,instability
112.96,instability
112.98,instability
113.0,instability
113.02,instability
113.04,instability
113.06,instability
113.08,instability
113.1,instability
113.12,instability
113.14,instability
113.16,instability
113.18,instability
113.2,instability
113.22,instability
113.24,instability
113.26,instability
113.28,instability
113.3,instability
113.32,instability
113.34,instability
113.36,instability
113.38,instability
113.4,instability
113.42,instability
113.44,instability
113.46,instability
113.48,instability
113.5,instability
113.52,instability
113.54,instability
113.56,instability
113.58,instability
113.6,instability
113.62,instability
113.64,instability
113.66,instability
113.68,instability
113.7,instability
113.72,instability
113.74,instability
113.76,instability
113.78,instability
113.8,instability
113.82,instability
113.84,instability
113.86,instability
113.88,instability
113.9,instability
113.92,instability
113.94,instability
113.96,instability
113.98,instability
114.0,instability
114.02,instability
114.04,instability
114.06,instability
114.08,instability
114.1,instability
114.12,instability
114.14,instability
114.16,instability
114.18,instability
114.2,instability
114.22,instability
114.24,instability
114.26,instability
114.28,instability
114.3,instability
114.32,instability
114.34,instability
114.36,instability
114.38,instability
114.4,instability
114.42,instability
114.44,instability
114.46,instability
114.48,instability
114.5,instability
114.52,instability
114.54,instability
114.56,instability
114.58,instability
114.6,instability
114.62,instability
114.64,instability
114.66,instability
114.68,instability
114.7,instability
114.72,instability
114.74,instability
114.76,instability
114.78,instability
114.8,instability
114.82,instability
114.84,instability
114.86,instability
114.88,instability
114.9,instability
114.92,instability
114.94,instability
114.96,instability
114.98,instability
115.0,instability
115.02,instability
115.04,instability
115.06,instability
115.08,instability
115.1,instability
115.12,instability
115.14,instability
115.16,instability
115.18,instability
115.2,instability
115.22,instability
115.24,instability
115.26,instability
115.28,instability
115.3,instability
115.32,instability
115.34,instability
115.36,instability
115.38,instability
115.4,instability
115.42,instability
115.44,instability
115.46,instability
115.48,instability
115.5,instability
115.52,instability
115.54,instability
115.56,instability
115.58,instability
115.6,instability
115.62,instability
115.64,instability
115.66,instability
115.68,instability
115.7,instability
115.72,instability
115.74,instability
115.76,instability
115.78,instability
115.8,instability
115.82,instability
115.84,instability
115.86,instability
115.88,instability
115.9,instability
115.92,instability
115.94,instability
115.96,instability
115.98,instability
116.0,instability
116.02,instability
116.04,instability
116.06,instability
116.08,instability
116.1,instability
116.12,instability
116.14,instability
116.16,instability
116.18,instability
116.2,instability
116.22,instability
116.24,instability
116.26,instability
116.28,instability
116.3,instability
116.32,instability
116.34,instability
116.36,instability
116.38,instability
116.4,instability
116.42,instability
116.44,instability
116.46,instability
116.48,instability
116.5,instability
116.52,instability
116.54,instability
116.56,instability
116.58,instability
116.6,instability
116.62,instability
116.64,instability
116.66,instability
116.68,instability
116.7,instability
116.72,instability
116.74,instability
116.76,instability
116.78,instability
116.8,instability
116.82,instability
116.84,instability
116.86,instability
116.88,instability
116.9,instability
116.92,instability
116.94,instability
116.96,instability
116.98,instability
117.0,instability
117.02,instability
117.04,instability
117.06,instability
117.08,instability
117.1,instability
117.12,instability
117.14,instability
117.16,instability
117.18,instability
117.2,instability
117.22,instability
117.24,instability
117.26,instability
117.28,instability
117.3,instability
117.32,instability
117.34,instability
117.36,instability
117.38,instability
117.4,instability
117.42,instability
117.44,instability
117.46,instability
117.48,instability
117.5,instability
117.52,instability
117.54,instability
117.56,instability
117.58,instability
117.6,instability
117.62,instability
117.64,instability
117.66,instability
117.68,instability
117.7,instability
117.72,instability
117.74,instability
117.76,instability
117.78,instability
117.8,instability
117.82,instability
117.84,instability
117.86,instability
117.88,instability
117.9,instability
117.92,instability
117.94,instability
117.96,instability
117.98,instability
118.0,instability
118.02,instability
118.04,instability
118.06,instability
118.08,instability
118.1,instability
118.12,instability
118.14,instability
118.16,instability
118.18,instability
118.2,instability
118.22,instability
118.24,instability
118.26,instability
118.28,instability
118.3,instability
118.32,instability
118.34,instability
118.36,instability
118.38,instability
118.4,instability
118.42,instability
118.44,instability
118.46,instability
118.48,instability
118.5,instability
118.52,instability
118.54,instability
118.56,instability
118.58,instability
118.6,instability
118.62,instability
118.64,instability
118.66,instability
118.68,instability
118.7,instability
118.72,instability
118.74,instability
118.76,instability
118.78,instability
118.8,instability
118.82,instability
118.84,instability
118.86,instability
118.88,instability
118.9,instability
118.92,instability
118.94,instability
118.96,instability
118.98,instability
119.0,instability
119.02,instability
119.04,instability
119.06,instability
119.08,instability
119.1,instability
119.12,instability
119.14,instability
119.16,instability
119.18,instability
119.2,instability
119.22,instability
119.24,instability
119.26,instability
119.28,instability
119.3,instability
119.32,instability
119.34,instability
119.36,instability
119.38,instability
119.4,instability
119.42,instability
119.44,instability
119.46,instability
119.48,instability
119.5,instability
119.52,instability
119.54,instability
119.56,instability
119.58,instability
119.6,instability
119.62,instability
119.64,instability
119.66,instability
119.68,instability
119.7,instability
119.72,instability
119.74,instability
119.76,instability
119.78,instability
119.8,instability
119.82,instability
119.84,instability
119.86,instability
119.88,instability
119.9,instability
119.92,instability
119.94,instability
119.96,instability
119.98,instability
120.0,instability
120.02,instability
120.04,instability
120.06,instability
120.08,instability
120.1,instability
120.12,instability
120.14,instability
120.16,instability
120.18,instability
120.2,instability
120.22,instability
120.24,instability
120.26,instability
120.28,instability
120.3,instability
120.32,instability
120.34,instability
120.36,instability
120.38,instability
120.4,instability
120.42,instability
120.44,instability
120.46,instability
120.48,instability
120.5,instability
120.52,instability
120.54,instability
120.56,instability
120.58,instability
120.6,instability
120.62,instability
120.64,instability
120.66,instability
120.68,instability
120.7,instability
120.72,instability
120.74,instability
120.76,instability
120.78,instability
120.8,instability
120.82,instability
120.84,instability
120.86,instability
120.88,instability
120.9,instability
120.92,instability
120.94,instability
120.96,instability
120.98,instability
121.0,instability
121.02,instability
121.04,instability
121.06,instability
121.08,instability
121.1,instability
121.12,instability
121.14,instability
121.16,instability
121.18,instability
121.2,instability
121.22,instability
121.24,instability
121.26,instability
121.28,instability
121.3,instability
121.32,instability
121.34,instability
121.36,instability
121.38,instability
121.4,instability
121.42,instability
121.44,instability
121.46,instability
121.48,instability
121.5,instability
121.52,instability
121.54,instability
121.56,instability
121.58,instability
121.6,instability
121.62,instability
121.64,instability
121.66,instability
121.68,instability
121.7,instability
121.72,instability
121.74,instability
121.76,instability
121.78,instability
121.8,instability
121.82,instability
121.84,instability
121.86,instability
121.88,instability
121.9,instability
121.92,instability
121.94,instability
121.96,instability
121.98,instability
122.0,instability
122.02,instability
122.04,instability
122.06,instability
122.08,instability
122.1,instability
122.12,instability
122.14,instability
122.16,instability
122.18,instability
122.2,instability
122.22,instability
122.24,instability
122.26,instability
122.28,instability
122.3,instability
122.32,instability
122.34,instability
122.36,instability
122.38,instability
122.4,instability
122.42,instability
122.44,instability
122.46,instability
122.48,instability
122.5,instability
122.52,instability
122.54,instability
122.56,instability
122.58,instability
122.6,instability
122.62,instability
122.64,instability
122.66,instability
122.68,instability
122.7,instability
122.72,instability
122.74,instability
122.76,instability
122.78,instability
122.8,instability
122.82,instability
122.84,instability
122.86,instability
122.88,instability
122.9,instability
122.92,instability
122.94,instability
122.96,instability
122.98,instability
123.0,instability
123.02,instability
123.04,instability
123.06,instability
123.08,instability
123.1,instability
123.12,instability
123.14,instability
123.16,instability
123.18,instability
123.2,instability
123.22,instability
123.24,instability
123.26,instability
123.28,instability
123.3,instability
123.32,instability
123.34,instability
123.36,instability
123.38,instability
123.4,instability
123.42,instability
123.44,instability
123.46,instability
123.48,instability
123.5,instability
123.52,instability
123.54,instability
123.56,instability
123.58,instability
123.6,instability
123.62,instability
123.64,instability
123.66,instability
123.68,instability
123.7,instability
123.72,instability
123.74,instability
123.76,instability
123.78,instability
123.8,instability
123.82,instability
123.84,instability
123.86,instability
123.88,instability
123.9,instability
123.92,instability
123.94,instability
123.96,instability
123.98,instability
124.0,instability
124.02,instability
124.04,instability
124.06,instability
124.08,instability
124.1,instability
124.12,instability
124.14,instability
124.16,instability
124.18,instability
124.2,instability
124.22,instability
124.24,instability
124.26,instability
124.28,instability
124.3,instability
124.32,instability
124.34,instability
124.36,instability
124.38,instability
124.4,instability
124.42,instability
124.44,instability
124.46,instability
124.48,instability
124.5,instability
124.52,instability
124.54,instability
124.56,instability
124.58,instability
124.6,instability
124.62,instability
124.64,instability
124.66,instability
124.68,instability
124.7,instability
124.72,instability
124.74,instability
124.76,instability
124.78,instability
124.8,instability
124.82,instability
124.84,instability
124.86,instability
124.88,instability
124.9,instability
124.92,instability
124.94,instability
124.96,instability
124.98,instability
125.0,instability
125.02,instability
125.04,instability
125.06,instability
125.08,instability
125.1,instability
125.12,instability
125.14,instability
125.16,instability
125.18,instability
125.2,instability
125.22,instability
125.24,instability
125.26,instability
125.28,instability
125.3,instability
125.32,instability
125.34,instability
125.36,instability
125.38,instability
125.4,instability
125.42,instability
125.44,instability
125.46,instability
125.48,instability
125.5,instability
125.52,instability
125.54,instability
125.56,instability
125.58,instability
125.6,instability
125.62,instability
125.64,instability
125.66,instability
125.68,instability
125.7,instability
125.72,instability
125.74,instability
125.76,instability
125.78,instability
125.8,instability
125.82,instability
125.84,instability
125.86,instability
125.88,instability
125.9,instability
125.92,instability
125.94,instability
125.96,instability
125.98,instability
126.0,instability
126.02,instability
126.04,instability
126.06,instability
126.08,instability
126.1,instability
126.12,instability
126.14,instability
126.16,instability
126.18,instability
126.2,instability
126.22,instability
126.24,instability
126.26,instability
126.28,instability
126.3,instability
126.32,instability
126.34,instability
126.36,instability
126.38,instability
126.4,instability
126.42,instability
126.44,instability
126.46,instability
126.48,instability
126.5,instability
126.52,instability
126.54,instability
126.56,instability
126.58,instability
126.6,instability
126.62,instability
126.64,instability
126.66,instability
126.68,instability
126.7,instability
126.72,instability
126.74,instability
126.76,instability
126.78,instability
126.8,instability
126.82,instability
126.84,instability
126.86,instability
126.88,instability
126.9,instability
126.92,instability
126.94,instability
126.96,instability
126.98,instability
127.0,instability
127.02,instability
127.04,instability
127.06,instability
127.08,instability
127.1,instability
127.12,instability
127.14,instability
127.16,instability
127.18,instability
127.2,instability
127.22,instability
127.24,instability
127.26,instability
127.28,instability
127.3,instability
127.32,instability
127.34,instability
127.36,instability
127.38,instability
127.4,instability
127.42,instability
127.44,instability
127.46,instability
127.48,instability
127.5,instability
127.52,instability
127.54,instability
127.56,instability
127.58,instability
127.6,instability
127.62,instability
127.64,instability
127.66,instability
127.68,instability
127.7,instability
127.72,instability
127.74,instability
127.76,instability
127.78,instability
127.8,instability
127.82,instability
127.84,instability
127.86,instability
127.88,instability
127.9,instability
127.92,instability
127.94,instability
127.96,instability
127.98,instability
128.0,instability
128.02,instability
128.04,instability
128.06,instability
128.08,instability
128.1,instability
128.12,instability
128.14,instability
128.16,instability
128.18,instability
128.2,instability
128.22,instability
128.24,instability
128.26,instability
128.28,instability
128.3,instability
128.32,instability
128.34,instability
128.36,instability
128.38,instability
128.4,instability
128.42,instability
128.44,instability
128.46,instability
128.48,instability
128.5,instability
128.52,instability
128.54,instability
128.56,instability
128.58,instability
128.6,instability
128.62,instability
128.64,instability
128.66,instability
128.68,instability
128.7,instability
128.72,instability
128.74,instability
128.76,instability
128.78,instability
128.8,instability
128.82,instability
128.84,instability
128.86,instability
128.88,instability
128.9,instability
128.92,instability
128.94,instability
128.96,instability
128.98,instability
129.0,instability
129.02,instability
129.04,instability
129.06,instability
129.08,instability
129.1,instability
129.12,instability
129.14,instability
129.16,instability
129.18,instability
129.2,instability
129.22,instability
129.24,instability
129.26,instability
129.28,instability
129.3,instability
129.32,instability
129.34,instability
129.36,instability
129.38,instability
129.4,instability
129.42,instability
129.44,instability
129.46,instability
129.48,instability
129.5,instability
129.52,instability
129.54,instability
129.56,instability
129.58,instability
129.6,instability
129.62,instability
129.64,instability
129.66,instability
129.68,instability
129.7,instability
129.72,instability
129.74,instability
129.76,instability
129.78,instability
129.8,instability
129.82,instability
129.84,instability
129.86,instability
129.88,instability
129.9,instability
129.92,instability
129.94,instability
129.96,instability
129.98,instability
130.0,instability
130.02,instability
130.04,instability
130.06,instability
130.08,instability
130.1,instability
130.12,instability
130.14,instability
130.16,instability
130.18,instability
130.2,instability
130.22,instability
130.24,instability
130.26,instability
130.28,instability
130.3,instability
130.32,instability
130.34,instability
130.36,instability
130.38,instability
130.4,instability
130.42,instability
130.44,instability
130.46,instability
130.48,instability
130.5,instability
130.52,instability
130.54,instability
130.56,instability
130.58,instability
130.6,instability
130.62,instability
130.64,instability
130.66,instability
130.68,instability
130.7,instability
130.72,instability
130.74,instability
130.76,instability
130.78,instability
130.8,instability
130.82,instability
130.84,instability
130.86,instability
130.88,instability
130.9,instability
130.92,instability
130.94,instability
130.96,instability
130.98,instability
131.0,instability
131.02,instability
131.04,instability
131.06,instability
131.08,instability
131.1,instability
131.12,instability
131.14,instability
131.16,instability
131.18,instability
131.2,instability
131.22,instability
131.24,instability
131.26,instability
131.28,instability
131.3,instability
131.32,instability
131.34,instability
131.36,instability
131.38,instability
131.4,instability
131.42,instability
131.44,instability
131.46,instability
131.48,instability
131.5,instability
131.52,instability
131.54,instability
131.56,instability
131.58,instability
131.6,instability
131.62,instability
131.64,instability
131.66,instability
131.68,instability
131.7,instability
131.72,instability
131.74,instability
131.76,instability
131.78,instability
131.8,instability
131.82,instability
131.84,instability
131.86,instability
131.88,instability
131.9,instability
131.92,instability
131.94,instability
131.96,instability
131.98,instability
132.0,instability
132.02,instability
132.04,instability
132.06,instability
132.08,instability
132.1,instability
132.12,instability
132.14,instability
132.16,instability
132.18,instability
132.2,instability
132.22,instability
132.24,instability
132.26,instability
132.28,instability
132.3,instability
132.32,instability
132.34,instability
132.36,instability
132.38,instability
132.4,instability
132.42,instability
132.44,instability
132.46,instability
132.48,instability
132.5,instability
132.52,instability
132.54,instability
132.56,instability
132.58,instability
132.6,instability
132.62,instability
132.64,instability
132.66,instability
132.68,instability
132.7,instability
132.72,instability
132.74,instability
132.76,instability
132.78,instability
132.8,instability
132.82,instability
132.84,instability
132.86,instability
132.88,instability
132.9,instability
132.92,instability
132.94,instability
132.96,instability
132.98,instability
133.0,instability
133.02,instability
133.04,instability
133.06,instability
133.08,instability
133.1,instability
133.12,instability
133.14,instability
133.16,instability
133.18,instability
133.2,instability
133.22,instability
133.24,instability
133.26,instability
133.28,instability
133.3,instability
133.32,instability
133.34,instability
133.36,instability
133.38,instability
133.4,instability
133.42,instability
133.44,instability
133.46,instability
133.48,instability
133.5,instability
133.52,instability
133.54,instability
133.56,instability
133.58,instability
133.6,instability
133.62,instability
133.64,instability
133.66,instability
133.68,instability
133.7,instability
133.72,instability
133.74,instability
133.76,instability
133.78,instability
133.8,instability
133.82,instability
133.84,instability
133.86,instability
133.88,instability
133.9,instability
133.92,instability
133.94,instability
133.96,instability
133.98,instability
134.0,instability
134.02,instability
134.04,instability
134.06,instability
134.08,instability
134.1,instability
134.12,instability
134.14,instability
134.16,instability
134.18,instability
134.2,instability
134.22,instability
134.24,instability
134.26,instability
134.28,instability
134.3,instability
134.32,instability
134.34,instability
134.36,instability
134.38,instability
134.4,instability
134.42,instability
134.44,instability
134.46,instability
134.48,instability
134.5,instability
134.52,instability
134.54,instability
134.56,instability
134.58,instability
134.6,instability
134.62,instability
134.64,instability
134.66,instability
134.68,instability
134.7,instability
134.72,instability
134.74,instability
134.76,instability
134.78,instability
134.8,instability
134.82,instability
134.84,instability
134.86,instability
134.88,instability
134.9,instability
134.92,instability
134.94,instability
134.96,instability
134.98,instability
135.0,recovery
135.02,recovery
135.04,recovery
135.06,recovery
135.08,recovery
135.1,recovery
135.12,recovery
135.14,recovery
135.16,recovery
135.18,recovery
135.2,recovery
135.22,recovery
135.24,recovery
135.26,recovery
135.28,recovery
135.3,recovery
135.32,recovery
135.34,recovery
135.36,recovery
135.38,recovery
135.4,recovery
135.42,recovery
135.44,recovery
135.46,recovery
135.48,recovery
135.5,recovery
135.52,recovery
135.54,recovery
135.56,recovery
135.58,recovery
135.6,recovery
135.62,recovery
135.64,recovery
135.66,recovery
135.68,recovery
135.7,recovery
135.72,recovery
135.74,recovery
135.76,recovery
135.78,recovery
135.8,recovery
135.82,recovery
135.84,recovery
135.86,recovery
135.88,recovery
135.9,recovery
135.92,recovery
135.94,recovery
135.96,recovery
135.98,recovery
136.0,recovery
136.02,recovery
136.04,recovery
136.06,recovery
136.08,recovery
136.1,recovery
136.12,recovery
136.14,recovery
136.16,recovery
136.18,recovery
136.2,recovery
136.22,recovery
136.24,recovery
136.26,recovery
136.28,recovery
136.3,recovery
136.32,recovery
136.34,recovery
136.36,recovery
136.38,recovery
136.4,recovery
136.42,recovery
136.44,recovery
136.46,recovery
136.48,recovery
136.5,recovery
136.52,recovery
136.54,recovery
136.56,recovery
136.58,recovery
136.6,recovery
136.62,recovery
136.64,recovery
136.66,recovery
136.68,recovery
136.7,recovery
136.72,recovery
136.74,recovery
136.76,recovery
136.78,recovery
136.8,recovery
136.82,recovery
136.84,recovery
136.86,recovery
136.88,recovery
136.9,recovery
136.92,recovery
136.94,recovery
136.96,recovery
136.98,recovery
137.0,recovery
137.02,recovery
137.04,recovery
137.06,recovery
137.08,recovery
137.1,recovery
137.12,recovery
137.14,recovery
137.16,recovery
137.18,recovery
137.2,recovery
137.22,recovery
137.24,recovery
137.26,recovery
137.28,recovery
137.3,recovery
137.32,recovery
137.34,recovery
137.36,recovery
137.38,recovery
137.4,recovery
137.42,recovery
137.44,recovery
137.46,recovery
137.48,recovery
137.5,recovery
137.52,recovery
137.54,recovery
137.56,recovery
137.58,recovery
137.6,recovery
137.62,recovery
137.64,recovery
137.66,recovery
137.68,recovery
137.7,recovery
137.72,recovery
137.74,recovery
137.76,recovery
137.78,recovery
137.8,recovery
137.82,recovery
137.84,recovery
137.86,recovery
137.88,recovery
137.9,recovery
137.92,recovery
137.94,recovery
137.96,recovery
137.98,recovery
138.0,recovery
138.02,recovery
138.04,recovery
138.06,recovery
138.08,recovery
138.1,recovery
138.12,recovery
138.14,recovery
138.16,recovery
138.18,recovery
138.2,recovery
138.22,recovery
138.24,recovery
138.26,recovery
138.28,recovery
138.3,recovery
138.32,recovery
138.34,recovery
138.36,recovery
138.38,recovery
138.4,recovery
138.42,recovery
138.44,recovery
138.46,recovery
138.48,recovery
138.5,recovery
138.52,recovery
138.54,recovery
138.56,recovery
138.58,recovery
138.6,recovery
138.62,recovery
138.64,recovery
138.66,recovery
138.68,recovery
138.7,recovery
138.72,recovery
138.74,recovery
138.76,recovery
138.78,recovery
138.8,recovery
138.82,recovery
138.84,recovery
138.86,recovery
138.88,recovery
138.9,recovery
138.92,recovery
138.94,recovery
138.96,recovery
138.98,recovery
139.0,recovery
139.02,recovery
139.04,recovery
139.06,recovery
139.08,recovery
139.1,recovery
139.12,recovery
139.14,recovery
139.16,recovery
139.18,recovery
139.2,recovery
139.22,recovery
139.24,recovery
139.26,recovery
139.28,recovery
139.3,recovery
139.32,recovery
139.34,recovery
139.36,recovery
139.38,recovery
139.4,recovery
139.42,recovery
139.44,recovery
139.46,recovery
139.48,recovery
139.5,recovery
139.52,recovery
139.54,recovery
139.56,recovery
139.58,recovery
139.6,recovery
139.62,recovery
139.64,recovery
139.66,recovery
139.68,recovery
139.7,recovery
139.72,recovery
139.74,recovery
139.76,recovery
139.78,recovery
139.8,recovery
139.82,recovery
139.84,recovery
139.86,recovery
139.88,recovery
139.9,recovery
