time,delta_phi
135.66,14.454618141174569
135.68,14.107703266968768
135.7,13.939572058529457
135.72,15.087447147394123
135.74,14.027650464858358
135.76,13.623720871254081
135.78,14.04571861122725
135.8,14.061079262064087
135.82,14.018510630516307
135.84,14.282997404936323
135.86,14.229816546109204
135.88,13.77449941487845
135.9,15.008028646839122
135.92,13.977709534083726
135.94,12.843831333575814
135.96,12.905764115180098
135.98,14.110713381335064
136.0,13.492927340052242
136.02,14.140548211962864
136.04,13.845046188694015
136.06,12.182342582474698
136.08,13.868106686592322
136.1,13.695513368377778
136.12,12.658965045981498
136.14,12.976925801553403
136.16,13.544143230680323
136.18,13.033269338332516
136.2,12.833721007809526
136.22,12.550010099710192
136.24,11.97686390540883
136.26,11.696539940620418
136.28,11.429068670053441
136.3,11.870390885284207
136.32,11.352997495062619
136.34,10.60908922347753
136.36,11.697159795845023
136.38,11.177704569036978
136.4,11.420024963906847
136.42,13.048825008130528
136.44,11.622968021044114
136.46,11.04883828873557
136.48,10.459695673996249
136.5,9.424653056638315
136.52,10.620538178688326
136.54,9.289595860162848
136.56,11.656949099091998
136.58,10.556122725738353
136.6,10.142973509588108
136.62,11.665924846815619
136.64,10.501704502866499
136.66,10.750218046958935
136.68,10.790111346297588
136.7,10.041978783263541
136.72,9.737881834661312
136.74,11.015468637417062
136.76,11.825451620049202
136.78,9.818768989916968
136.8,11.497581187016044
136.82,11.27289474606214
136.84,10.944167833768228
136.86,10.929685016480036
136.88,11.244778821632945
136.9,11.133455112040897
136.92,11.223794312479058
136.94,12.498046939636358
136.96,11.343780946178954
136.98,11.9353031358552
137.0,11.210131836676872
137.02,11.384692639312986
137.04,12.221223944982535
137.06,11.743755648715732
137.08,12.35297293427793
137.1,12.516885264025978
137.12,12.041240632806756
137.14,12.760805837360166
137.16,12.259835981115408
137.18,13.021090385097665
137.2,13.12773157885846
137.22,13.966694985710767
137.24,13.880205655639285
137.26,13.238502049930199
137.28,14.502191402582254
137.3,13.248520138337792
137.32,14.277959660094028
137.34,14.022113259805309
137.36,13.084796596381299
137.38,13.141574527357916
137.4,13.052806714301312
137.42,12.982817687011881
137.44,12.859892721468842
137.46,12.703074972878557
137.48,13.25554147463454
137.5,11.993954731606387
137.52,12.731087592420822
137.54,13.198627562906639
137.56,13.839296686084896
137.58,12.670532871807207
137.6,11.258048351543197
137.62,12.83941631487577
137.64,11.728084323856935
137.66,11.623595258947308
137.68,12.403901307250338
137.7,11.443202894602729
137.72,11.029844829012644
137.74,11.482226018810854
137.76,10.956330073513621
137.78,10.912484497725263
137.8,10.290484029656149
137.82,10.261264326713532
137.84,10.197695585707367
137.86,8.871306200388378
137.88,9.953088557333121
137.9,8.786755747766168
137.92,10.522468162375759
137.94,8.215428228400727
137.96,8.492623340530848
137.98,8.814896642715354
138.0,7.672129930626396
138.02,8.330794871136959
138.04,8.397123026765422
138.06,7.896936388520472
138.08,7.1813461333431325
138.1,7.343194644585283
138.12,6.693529895612114
138.14,7.2999958211708265
138.16,7.846268075935993
138.18,6.744018346997202
138.2,6.200502797869719
138.22,6.888661766196805
138.24,6.99961509030538
138.26,7.548716018841067
138.28,7.447765772965973
138.3,8.277422139109712
138.32,7.612036919511367
138.34,7.97274946352042
138.36,8.152553127018669
138.38,8.265664135095756
138.4,8.624227101032856
138.42,8.918239872966037
138.44,8.922309078643007
138.46,9.222566469850607
138.48,9.174857588225954
138.5,9.456966662365506
138.52,10.523901732051593
138.54,9.811728560671833
138.56,11.404332966956064
138.58,10.621941625874335
138.6,12.100521702847642
138.62,12.284738100720551
138.64,11.850879975068395
138.66,11.202483249872284
138.68,12.920162491779845
138.7,12.819806619335738
138.72,12.817722231870462
138.74,13.408017891016627
138.76,13.813281184426472
138.78,13.224743100100527
138.8,14.986477507824679
138.82,15.04440274299967
138.84,14.69502576496009
138.86,14.589033400642796
138.88,14.850407761597387
138.9,15.18927187544155
138.92,14.47068643358594
138.94,15.027571907116776
138.96,14.916843702823995
138.98,14.732971142475284
139.0,15.501900723038577
139.02,15.72295625677827
139.04,15.682923001993792
139.06,15.881914600033475
139.08,15.577405013877708
139.1,16.065089372792006
139.12,15.739103057492395
139.14,14.743549529062529
139.16,16.093981459634136
139.18,15.198595247123324
139.2,15.631759051133985
139.22,15.428598722853966
139.24,14.862774921873447
139.26,15.477119367556282
139.28,14.41185380924314
139.3,14.465207694694492
139.32,13.637809254139958
139.34,14.083947440598415
139.36,14.439199145797426
139.38,14.05808209526183
139.4,13.308475970476094
139.42,11.99051165076138
139.44,12.663672660206556
139.46,13.276844669389138
139.48,12.722028303960434
139.5,11.547910310480422
139.52,11.686488691039902
139.54,10.608570199268911
139.56,9.869355018272508
139.58,11.018358049416575
139.6,10.362379760100108
139.62,9.486706730670763
139.64,8.860972825687853
139.66,8.110035785968776
139.68,7.432625926831879
139.7,7.357818289371847
139.72,8.059596397636286
139.74,7.030186751098998
139.76,5.8843166157168705
139.78,6.075680789925777
139.8,5.465949323187686
139.82,4.54929817197012
139.84,3.5851098649703577
139.86,3.870341191189561
139.88,3.867774881454749
139.9,3.1535360396267085
139.92,1.8428125696687516
139.94,2.1467882983192443
139.96,1.0985044941519637
139.98,0.7783445323806057
140.0,1.0009421714884013
140.02,0.8222479186951567
140.04,1.4956142444797145
140.06,1.5791585473009948
140.08,2.39439135425543
140.1,3.096910479438218
140.12,3.556703073762352
140.14,3.4054077565875613
140.16,3.60938478481631
140.18,4.994682019356795
140.2,4.240101338170007
140.22,5.6915570518184095
140.24,5.758407024061415
140.26,6.363412127783376
140.28,6.439922474271482
140.3,7.551792741872404
140.32,8.201447657953652
140.34,8.095275035954657
140.36,8.869991395419564
140.38,10.535570072435409
140.4,10.121834951546084
140.42,9.457304062138062
140.44,10.581701817586996
140.46,10.792713395310091
140.48,10.863495806813543
140.5,10.63874065734707
140.52,11.324781393991467
140.54,11.836863058069492
140.56,12.565174578016043
140.58,13.106992964108922
140.6,13.308779071028859
140.62,13.117538124248368
140.64,14.266151596672131
140.66,13.897299737428497
140.68,13.38110903238659
140.7,13.604330316363846
140.72,14.09405166964746
140.74,14.418433070776182
140.76,14.164378837317656
140.78,14.747589340545195
140.8,14.227955812348648
140.82,15.362941526562897
140.84,14.339458644170342
140.86,14.32350526281103
140.88,14.986547922630615
140.9,15.191516835796996
140.92,15.47380364274865
140.94,14.195424820547403
140.96,15.482247809751382
140.98,14.817449322926118
141.0,15.019660702508238
141.02,14.893019288947109
141.04,14.304867188010295
141.06,14.37086490663173
141.08,14.28204070135779
141.1,14.726106480041098
141.12,14.382798972706414
141.14,13.731193607444338
141.16,13.69859688037271
141.18,13.894652740785078
141.2,13.619012182336714
141.22,13.468146432251071
141.24,12.97110891885403
141.26,12.689133744351016
141.28,12.846146308621307
141.3,11.85184521202448
141.32,12.155200416963229
141.34,11.56793369627753
141.36,11.147384685416105
141.38,10.661155529688408
141.4,10.383244613696045
141.42,11.361186981990437
141.44,10.453544751003873
141.46,9.694021615911291
141.48,9.663194965103669
141.5,9.14987184971523
141.52,9.681930158567162
141.54,8.831295210447392
141.56,8.994243630495276
141.58,6.866811194209935
141.6,7.097651853206458
141.62,9.218452192310462
141.64,7.40131564297534
141.66,7.746853305772283
141.68,7.658107791061581
141.7,6.683379721821
141.72,7.335600550281512
141.74,6.964126695228581
141.76,6.984445646180203
141.78,7.419170358783519
141.8,7.971751955555759
141.82,6.807223589473149
141.84,6.272380684688217
141.86,6.967088770669003
141.88,6.919641647072351
141.9,6.218562467002083
141.92,7.2453572000306545
141.94,7.596165641419198
141.96,7.317734954390465
141.98,7.557441693284043
142.0,7.2246119521704415
142.02,8.32088069833377
142.04,8.608718931529449
142.06,7.601702590700096
142.08,8.39028713692814
142.1,9.000308265833942
142.12,8.719221822374145
142.14,9.208458667964388
142.16,8.820392115635835
142.18,9.768702085852977
142.2,9.167125825886343
142.22,9.358698970830195
142.24,10.475888322622282
142.26,10.469765244148295
142.28,10.999412351065533
142.3,10.683661718622618
142.32,10.423675242868097
142.34,10.493849800912876
142.36,11.379294349728745
142.38,11.308008354094689
142.4,12.015115538382666
142.42,11.4355465466617
142.44,10.974967109362709
142.46,11.271534528051745
142.48,11.465189228165725
142.5,12.119878648539805
142.52,12.786577068735264
142.54,12.567619258769794
142.56,11.955853549586745
142.58,12.248427410741574
142.6,11.661089830974054
142.62,11.787072261189309
142.64,12.024934569204904
142.66,12.366542682487724
142.68,12.085251459505091
142.7,12.485970240024118
142.72,11.59673109168696
142.74,11.504931946624259
142.76,12.074223805989384
142.78,10.781018522327932
142.8,11.480967497894186
142.82,11.978594154834877
142.84,11.893034639032647
142.86,11.328971163118188
142.88,11.662793772693481
142.9,11.642796410988671
142.92,11.272651127493239
142.94,10.617858548220807
142.96,10.736752419897929
142.98,11.25759425214239
143.0,10.533935113931115
143.02,10.461651756384217
143.04,10.684461208580036
143.06,10.646735159588852
143.08,9.92219694932774
143.1,9.418522360892522
143.12,9.848495541007043
143.14,10.082508849659167
143.16,9.810467346179335
143.18,9.820701903875452
143.2,8.864966642338521
143.22,9.079492652952066
143.24,9.746693927236812
143.26,9.26940305435981
143.28,8.54293127276281
143.3,8.9853192954525
143.32,9.342757470848742
143.34,9.891567155796428
143.36,8.463459733024097
143.38,9.947022578819146
143.4,9.400191438883787
143.42,9.595510551504548
143.44,8.618275665515359
143.46,8.821384009960362
143.48,8.954716125085024
143.5,8.309274807583801
143.52,9.314578982579869
143.54,10.069476806772943
143.56,9.137873856334398
143.58,9.261599954637381
143.6,9.63663923245979
143.62,9.444285657666216
143.64,9.115490013403253
143.66,10.39361802195896
143.68,9.612009552794929
143.7,9.763448276535362
143.72,10.548206084365289
143.74,10.992349788981649
143.76,10.567115504372625
143.78,11.103275981760717
143.8,10.641878925270616
143.82,10.491204250687602
143.84,11.611809319143633
143.86,10.31602043271741
143.88,10.892654756746147
143.9,11.628377799726918
143.92,11.667006343782937
143.94,10.594728449426988
143.96,11.67350183259005
143.98,11.130252451458698
144.0,12.013436831719613
144.02,11.895177847680392
144.04,12.020840422482845
144.06,11.85013672493041
144.08,11.858047123651158
144.1,12.004804419079392
144.12,12.310944374853772
144.14,11.761966770773144
144.16,11.689895509579186
144.18,11.339017732153422
144.2,11.796713938138108
144.22,11.852704825400208
144.24,12.283640910758493
144.26,11.426874010978075
144.28,11.931413537826781
144.3,11.410781817956371
144.32,11.281786997167504
144.34,10.428620416383868
144.36,11.733570678102396
144.38,12.73453621965623
144.4,11.434669689647142
144.42,11.403406637316326
144.44,10.565922751125656
144.46,10.902130304048903
144.48,10.888942165649928
144.5,11.150258929609503
144.52,10.377711940133235
144.54,10.310504426540774
144.56,11.052548755423535
144.58,10.149254861569068
144.6,9.316829079850363
144.62,9.703037995085372
144.64,9.768104510854915
144.66,9.265986856664956
144.68,8.933155957002583
144.7,8.963589534368117
144.72,7.787918599898864
144.74,8.614101068047953
144.76,9.08275116176054
144.78,8.505280733662081
144.8,7.997263439939418
144.82,8.201118555623845
144.84,8.035832734072486
144.86,7.96120034099768
144.88,8.15719004172334
144.9,7.463685595860665
144.92,8.47977657435744
144.94,7.156526316469214
144.96,7.968992594372835
144.98,7.380828738948194
145.0,7.91483915467791
145.02,8.206495285838734
145.04,8.064189779927156
145.06,7.621450631310959
145.08,7.741334016323507
145.1,7.498535544188447
145.12,7.57710720424849
145.14,8.111382822130143
145.16,8.255871713557651
145.18,8.50334251024725
145.2,8.724569482116866
145.22,8.242829551441305
145.24,8.118851686286785
145.26,8.35487941730504
145.28,8.831580715781316
145.3,8.725474691483752
145.32,9.407649439625677
145.34,9.239486928162224
145.36,9.730920586014065
145.38,9.088993640122169
145.4,9.248050672758449
145.42,9.536240537599744
145.44,9.777931778071707
145.46,10.11744703018708
145.48,10.22389920765999
145.5,9.79352458119696
145.52,10.698673226858771
145.54,10.168275586428916
145.56,10.638669062222007
145.58,10.109237434062052
145.6,11.630896925338563
145.62,10.821066338464545
145.64,10.145591387722705
145.66,10.959364145830989
145.68,11.16073861253348
145.7,11.262066133911791
145.72,11.930640691132322
145.74,11.213827914369423
145.76,12.077169014437201
145.78,11.821312458722971
145.8,10.866840984044213
145.82,10.99134484681187
145.84,12.037030074648486
145.86,11.166054671932597
145.88,12.049701621136741
145.9,11.894098545901056
145.92,11.051010081944982
145.94,12.300492060201208
145.96,11.262672031429995
145.98,10.910043681332773
146.0,10.766662944566434
146.02,10.632496546932183
146.04,11.143141501081379
146.06,11.460207640293584
146.08,10.837487348118971
146.1,10.538360660797396
146.12,10.715453645303127
146.14,10.421842192078227
146.16,10.393797972178882
146.18,10.744480958746449
146.2,10.794818066043081
146.22,10.313599034259708
146.24,8.809658995914754
146.26,10.323536924787058
146.28,10.40190031069789
146.3,10.553453181996584
146.32,9.363178162102953
146.34,10.017895537781703
146.36,8.49060036920299
146.38,9.529644886534186
146.4,8.73736838146169
146.42,9.404718871612376
146.44,9.39314473677018
146.46,9.063270683210751
146.48,8.469497800497248
146.5,8.957298485305616
146.52,8.610006000045734
146.54,9.151097367718865
146.56,8.707223055033284
146.58,8.053839046077767
146.6,8.595217041012367
146.62,8.493067454893914
146.64,7.6413267608493785
146.66,8.741800504522276
146.68,8.016946992196418
146.7,8.181805010399932
146.72,8.256515632001857
146.74,8.264621404417266
146.76,8.500403529771361
146.78,9.070934916690046
146.8,9.01177957920335
146.82,9.36725579932542
146.84,9.510319040473988
146.86,8.74309233949203
146.88,8.93787275988707
146.9,8.80802189187775
146.92,9.18843096005504
146.94,9.72657324276166
146.96,9.19654735878784
146.98,10.018887592726058
147.0,10.29571300257679
147.02,10.026899519424074
147.04,10.404991490272598
147.06,10.237886544213763
147.08,9.400544198716423
147.1,9.818439289280375
147.12,11.174119756599048
147.14,10.619455372404486
147.16,11.153511487368409
147.18,11.305450367767715
147.2,10.711306960822764
147.22,10.004965291697633
147.24,11.17551487444182
147.26,11.001689763290848
147.28,10.881782781091367
147.3,11.389493373657476
147.32,11.583246700673755
147.34,10.39371511286853
147.36,10.778882508571526
147.38,10.97642975216564
147.4,12.075297558936144
147.42,11.08542363208295
147.44,10.529282604826944
147.46,11.665927887603182
147.48,11.118585009631722
147.5,10.138922053769239
147.52,11.015057457357388
147.54,11.836422739974424
147.56,9.941717386499631
147.58,10.080282069363877
147.6,9.704228979826231
147.62,10.096741503796391
147.64,9.475191765139344
147.66,9.16360331941573
147.68,10.068763152455906
147.7,9.321040407011065
147.72,8.948598759522612
147.74,8.928704543517256
147.76,8.281646844358725
147.78,8.169370020582836
147.8,8.215385856047186
147.82,8.976154629403956
147.84,8.911941901487946
147.86,7.068305291416188
147.88,7.416978894543828
147.9,7.079164666683889
147.92,7.897708667020988
147.94,6.883253415613216
147.96,6.72496316057778
147.98,6.409702780692295
148.0,5.848039155133489
148.02,5.951792251125211
148.04,6.427468532707032
148.06,5.603511290425364
148.08,5.942999485348253
148.1,5.287810959204315
148.12,5.999094030911784
148.14,5.603958688401441
148.16,5.728579319221575
148.18,6.010109889398485
148.2,5.091591141048683
148.22,6.404532972850994
148.24,6.688249835575416
148.26,6.166411180004981
148.28,5.843437584502865
148.3,6.572598327951703
148.32,6.360607703110836
148.34,6.384796911918422
148.36,6.0937895335629655
148.38,6.600727359812004
148.4,6.9617292479371615
148.42,7.005043554034568
148.44,7.400573978236625
148.46,7.260688926842151
148.48,7.788378286307124
148.5,7.469145511416068
148.52,8.774109321057589
148.54,7.730471819056497
148.56,7.907777218480274
148.58,9.459395792002539
148.6,9.822581305197934
148.62,9.017875536058503
148.64,9.936528669433772
148.66,10.076959245872551
148.68,10.12663933267213
148.7,10.620918636091076
148.72,10.828001866602342
148.74,10.931727787861545
148.76,10.913223155445513
148.78,11.2835072503452
148.8,11.572432517667954
148.82,12.170879023410507
148.84,11.402632282128224
148.86,12.129144904942878
148.88,12.163203283205855
148.9,11.719748101977084
148.92,12.137365887112717
148.94,12.923044949618884
148.96,13.127672596621746
148.98,12.272413463733782
149.0,12.80191169176825
149.02,12.370031906519259
149.04,12.683334957420632
149.06,12.52618946697314
149.08,13.405992482436266
149.1,12.724712994910343
149.12,12.81547808230749
149.14,12.952343151795429
149.16,12.180627072069012
149.18,12.9379773486065
149.2,12.36477844186086
149.22,12.801883653315398
149.24,11.946514872983686
149.26,11.319603299229023
149.28,11.503884474907235
149.3,11.035792020007602
149.32,11.100106190402775
149.34,11.720453845995136
149.36,11.02091353803754
149.38,11.564226879144725
149.4,10.959443375749533
149.42,10.185982887746395
149.44,10.711554874723966
149.46,9.43083265647377
149.48,10.108191481796906
149.5,9.242087849843713
149.52,9.804104887040083
149.54,9.491007206868245
149.56,8.696025757962532
149.58,8.354155195344546
149.6,7.835259468035655
149.62,6.815954017242005
149.64,7.039296813323352
149.66,7.123084324641076
149.68,6.134122837967576
149.7,5.25769968851936
149.72,5.80988782886688
149.74,6.084373939140769
149.76,4.608825322180666
149.78,5.017829874727392
149.8,3.505263739577722
149.82,3.4390609560682535
149.84,3.087158444396309
149.86,3.1499497696430394
149.88,3.3992601013919472
149.9,2.5852034273520226
149.92,1.7492578221123698
149.94,1.3894517924443548
149.96,0.9672734866030898
149.98,0.6442063184858868
150.0,1.0445502807446152
150.02,1.568290275196281
150.04,0.8229416139419774
150.06,0.8608666215833904
150.08,1.7980936949988262
150.1,2.11769564091521
150.12,3.0434352901297905
150.14,3.37960540924249
150.16,3.862314491322967
150.18,3.172327006854094
150.2,4.656846613093853
150.22,4.250715409838806
150.24,5.629491152602299
150.26,5.947763469190096
150.28,6.3984246313653665
150.3,6.724833443063544
150.32,6.267340723865158
150.34,6.456266979141197
150.36,8.295279025977008
150.38,7.774580731583763
150.4,8.333688990475663
150.42,8.322380840823406
150.44,8.561114601995971
150.46,8.260737705082844
150.48,8.540099589940397
150.5,8.341930852213903
150.52,9.347430917709703
150.54,10.428036433769673
150.56,10.295398114556441
150.58,10.735489681283767
150.6,9.98360506590517
150.62,10.962802331927215
150.64,11.528124430596089
150.66,10.769679879377442
150.68,11.591334479522848
150.7,10.741779553456922
150.72,11.216694621340197
150.74,11.814650343513485
150.76,12.058393864232674
150.78,11.3636034890336
150.8,12.091824804907626
150.82,11.08127174792145
150.84,11.367441291372621
150.86,11.152984690505475
150.88,12.094062273201752
150.9,11.96730886570988
150.92,12.889728458314966
150.94,11.87854972863022
150.96,11.227535983089345
150.98,11.230618473175042
151.0,11.37585536315427
151.02,12.19323212927717
151.04,11.563081305673439
151.06,10.925517329802213
151.08,12.318531410846944
151.1,11.218127094171779
151.12,11.721663056637388
151.14,11.435121985031794
151.16,10.945452201387074
151.18,10.833739432582423
151.2,10.03952194603249
151.22,10.690359043228034
151.24,10.53334879406064
151.26,9.762473205133759
151.28,10.380471230120126
151.3,9.474859991522314
151.32,9.8111271915388
151.34,9.32999894963386
151.36,9.579516004531499
151.38,8.822082288571897
151.4,9.109973065643361
151.42,8.749724746734906
151.44,8.120815372594834
151.46,7.329721987798623
151.48,9.051067208444376
151.5,7.4009667364265335
151.52,6.621103546117731
151.54,7.678154519935513
151.56,6.887980703321965
151.58,7.299375677105796
151.6,5.814792555943846
151.62,6.26002595659981
151.64,6.293909349723794
151.66,6.095807337323921
151.68,5.936600594292379
151.7,4.795049472287142
151.72,4.947193117699124
151.74,5.6540147400541905
151.76,6.071660278968983
151.78,4.99801336274734
151.8,5.659609056345482
151.82,5.134759537666536
151.84,4.990443714496367
151.86,4.431591409373066
151.88,5.048922884787464
151.9,5.21697733265521
151.92,5.3310916222503995
151.94,5.630712617421937
151.96,6.529681809647131
151.98,5.681046692036665
152.0,6.089029906606239
152.02,6.669875601889749
152.04,6.218654656672088
152.06,6.639771832359
152.08,6.171640317793927
152.1,6.522122063548239
152.12,7.128354809983942
152.14,6.839037144536169
152.16,7.417995236269391
152.18,6.964254061412416
152.2,7.274206347791824
152.22,8.187268748213722
152.24,7.980530930825899
152.26,7.600181363329128
152.28,8.03200905087474
152.3,8.851162122180037
152.32,8.72874728195428
152.34,9.032306793064613
152.36,8.840251182866343
152.38,9.107163850186133
152.4,8.790048039558725
152.42,9.23478092865359
152.44,9.220596909181122
152.46,9.212509293890877
152.48,8.821242529189984
152.5,9.304980773552026
152.52,9.748537387341543
152.54,9.71030188679484
152.56,9.629313540005116
152.58,9.787919011031454
152.6,9.771213046528027
152.62,9.238283259745662
152.64,9.84207836577117
152.66,8.957023180742691
152.68,10.13577626931872
152.7,8.781716234801122
152.72,9.243823854571508
152.74,9.99220378574455
152.76,9.6067023065733
152.78,8.938265382889762
152.8,9.577844372491562
152.82,8.844316234277473
152.84,9.587142913477729
152.86,9.459495442545835
152.88,8.960825695205434
152.9,9.198797378880059
152.92,8.776151946443301
152.94,9.154273603510351
152.96,8.505322343951066
152.98,8.966146464964021
153.0,8.690453100394544
153.02,8.332149314852641
153.04,7.763520712197616
153.06,8.480742288468864
153.08,7.283566674055311
153.1,8.706267662687782
153.12,7.521500926109406
153.14,8.051990655682028
153.16,8.269577314747256
153.18,7.795306414701154
153.2,7.15947358808944
153.22,7.7561756481410535
153.24,7.230660597359164
153.26,7.1674095149102826
153.28,7.177335045932741
153.3,7.217580769088618
153.32,7.093598978284665
153.34,7.377284309491537
153.36,7.524778642396651
153.38,7.554453061815858
153.4,7.096530843439669
153.42,7.45779561315818
153.44,6.4138979401054
153.46,7.315868754772934
153.48,6.880521442479646
153.5,6.575675695363419
153.52,7.949250728008695
153.54,7.295739317612228
153.56,8.120403690958549
153.58,7.9583855241868795
153.6,7.834732655838487
153.62,6.8232712614325814
153.64,8.174503547173602
153.66,7.6283035241155
153.68,8.25595210837797
153.7,9.042671250563957
153.72,6.975071724518493
153.74,7.6126643052767715
153.76,7.913170926917822
153.78,8.582570524898978
153.8,8.752846712264574
153.82,8.45397221142076
153.84,8.566027032621667
153.86,9.02948450465661
153.88,9.376097624832854
153.9,8.681941940039886
153.92,8.847293453849824
153.94,8.653043142272487
153.96,9.346852786433216
153.98,9.266282738003065
154.0,8.46441346015428
154.02,9.922201788839677
154.04,9.05286161336639
154.06,9.408401745508096
154.08,9.497552981236886
154.1,9.044628843027136
154.12,9.607035023733138
154.14,8.913375210549166
154.16,9.20064182477151
154.18,9.119651226529601
154.2,9.10163002342925
154.22,9.452789181830706
154.24,9.314210224742025
154.26,9.278789008511527
154.28,10.162324356072006
154.3,8.89120944457383
154.32,9.492721579523622
154.34,9.024799120080466
154.36,9.010194939437303
154.38,9.400576545969438
154.4,8.739310035183552
154.42,9.178867516260375
154.44,8.395323520716703
154.46,8.724891673241633
154.48,8.766994194701201
154.5,8.747730604330942
154.52,8.102991495216777
154.54,7.9985224173314915
154.56,8.905427915370934
154.58,7.750240995093975
154.6,7.228782820565522
154.62,7.656603263908761
154.64,7.482173826145183
154.66,7.328113663435337
154.68,7.170758641748777
154.7,6.9571255718929885
154.72,7.617043052694008
154.74,6.9916384842238095
154.76,6.492856853753759
154.78,6.282318077354915
154.8,7.327780900497027
154.82,6.302475641404923
154.84,5.463530862731198
154.86,5.971185688058574
154.88,6.828489640264919
154.9,6.809113766186541
154.92,6.377042128710305
154.94,6.668003625069346
154.96,5.944013733228993
154.98,5.539590379491213
155.0,5.9453507090987125
155.02,5.82922418309394
155.04,6.353323545692797
155.06,6.258004231965233
155.08,5.760459426049571
155.1,5.799100229757617
155.12,5.823081107514213
155.14,5.907866652100821
155.16,6.244730787745282
155.18,6.792310242902688
155.2,6.080854850078789
155.22,7.172352532251653
155.24,6.416067333490663
155.26,6.336343392724741
155.28,7.3592148316944135
155.3,6.981593784198584
155.32,7.652336521435304
155.34,7.643667552725965
155.36,7.496755553740927
155.38,7.817954373623999
155.4,7.025240928801698
155.42,7.477607981664588
155.44,7.885539276864481
155.46,8.371134470014546
155.48,7.36262296465053
155.5,8.15561958031399
155.52,8.488131561206995
155.54,8.410162896658658
155.56,8.667853068134601
155.58,8.685066643832267
155.6,8.805672909544327
155.62,8.69393044407218
155.64,9.330612785769262
155.66,9.160372514900036
155.68,8.25513001149309
155.7,8.125333540039325
155.72,8.439691280472937
155.74,8.775736826220552
155.76,9.05797311649562
155.78,9.25317007400378
155.8,8.603559512979208
155.82,9.060140000878032
155.84,9.755934049495483
155.86,8.885825447365905
155.88,8.762408431831213
155.9,8.96392983226788
155.92,8.36882872731897
155.94,9.21836115004478
155.96,8.742235449518137
155.98,8.607890555537649
156.0,8.20255685331721
156.02,8.713532846010336
156.04,8.683431050785643
156.06,8.005374559796735
156.08,8.408885450226752
156.1,8.379179850622542
156.12,8.281430607467279
156.14,8.185449787312619
156.16,8.570661892388879
156.18,7.4490163523354616
156.2,7.458656127741489
156.22,8.085491532124136
156.24,8.021171713878065
156.26,7.316565638015984
156.28,7.604643123204342
156.3,7.245533244465682
156.32,6.861048386256608
156.34,7.1804617967812225
156.36,7.523689489809519
156.38,7.6211173051792835
156.4,6.5319997086267545
156.42,7.161383079335181
156.44,6.434501365544335
156.46,7.095474666275794
156.48,6.355641415854879
156.5,6.4815523536301205
156.52,6.475170962332627
156.54,7.125002936239938
156.56,6.498006269182987
156.58,6.649332379145134
156.6,5.9063859201982565
156.62,6.505297480755266
156.64,6.4388544631241995
156.66,6.821298119320691
156.68,6.547151474676892
156.7,5.694142889888537
156.72,6.292552805847754
156.74,6.676403136551527
156.76,7.017790506203816
156.78,6.529791083567018
156.8,6.982123796193503
156.82,6.532677857625581
156.84,6.498188005108945
156.86,6.808347255887806
156.88,7.355240338096394
156.9,7.381985956282388
156.92,6.508000030689232
156.94,7.107064137331592
156.96,6.56167353375823
156.98,7.478725179941983
157.0,6.968448311391192
157.02,8.15799940272873
157.04,7.75411907491777
157.06,7.654753798919172
157.08,8.205452619848993
157.1,7.900591338443521
157.12,7.119725931486455
157.14,8.509359166131333
157.16,8.58497788310618
157.18,8.236523055054402
157.2,8.400508967179086
157.22,8.10407739052041
157.24,8.298901832950563
157.26,8.351874653705629
157.28,8.205365297175817
157.3,8.478469815970058
157.32,8.427221226925356
157.34,7.91148796238523
157.36,8.047792134480295
157.38,8.55731221377737
157.4,7.997669016362949
157.42,8.61194776974537
157.44,8.057986515198523
157.46,8.18313277046501
157.48,8.931260365050532
157.5,8.140380452814199
157.52,8.404497504607015
157.54,8.200497035525352
157.56,7.944097647368049
157.58,7.793299081974438
157.6,8.171387892836222
157.62,8.073810443521296
157.64,7.562199399588701
157.66,7.639515251171494
157.68,7.409884842294501
157.7,8.226224160843284
157.72,6.4159749003339055
157.74,7.630998187058122
157.76,6.594580607817847
157.78,5.660487522181925
157.8,5.729684524910067
157.82,5.497255394505723
157.84,5.821305775310935
157.86,6.575826904922915
157.88,6.178224763451374
157.9,6.252015226536403
157.92,4.984612879936296
157.94,5.3678766103052595
157.96,5.168121346309805
157.98,5.940099672367108
158.0,5.3791697159502245
158.02,4.5953446050475835
158.04,5.113125931212778
158.06,5.23910442095925
158.08,4.348058122728715
158.1,4.952091424927374
158.12,3.701547010880736
158.14,4.419039477298265
158.16,3.848657067593102
158.18,4.823910226911991
158.2,4.915148629357529
158.22,4.272253096409449
158.24,5.173571203151315
158.26,4.625555520821984
158.28,4.947847714925939
158.3,5.874952683162798
158.32,5.298895369388946
158.34,4.480128342287333
158.36,6.111974776876124
158.38,5.413725050269042
158.4,4.015069459078562
158.42,5.524653630326636
158.44,5.333636847626459
158.46,5.651333472376541
158.48,6.034048336872554
158.5,6.196788206313089
158.52,6.316679502145826
158.54,6.5470733893535895
158.56,6.656247365238126
158.58,6.831951761610649
158.6,6.447810690726577
158.62,7.292623542567504
158.64,8.20098965231589
158.66,7.290411115654073
158.68,7.060720201113739
158.7,8.07701959286969
158.72,8.24064486659545
158.74,8.527157829585313
158.76,7.836070832785509
158.78,8.805178035812085
158.8,9.362106995825263
158.82,9.092273706925251
158.84,8.61450916242116
158.86,8.921932741530727
